date,reuters_estimate,official_fix,deviation_points,forecast_url,official_url,actual_source,quality_note,retrieved_at
2025-06-03,7.1872,7.1869,-3,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71872-reuters-estimate-20250603/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-06-04,7.1977,7.1886,-91,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-7-reuters-estimate-20250604/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-06-05,7.1762,7.1865,103,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71762-reuters-estimate-20250605/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-06-06,7.1935,7.1845,-90,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71935-reuters-estimate-20250606/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-06-09,,7.1855,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-06-10,7.1853,7.1840,-13,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71853-reuters-estimate-20250610/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-06-11,7.1801,7.1815,14,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71801-reuters-estimate-20250611/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-06-12,7.1703,7.1803,100,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71703-reuters-estimate-20250612/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-06-13,7.1685,7.1772,87,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,forecast_article_missing; estimate taken from actual article title,2026-07-23T12:42:22+08:00
2025-06-16,7.1854,7.1789,-65,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71854-reuters-estimate-20250616/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-06-17,7.1820,7.1746,-74,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71820-reuters-estimate-20250617/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-06-18,7.2027,7.1761,-266,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72027-reuters-estimate-20250618/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-06-19,7.1916,7.1729,-187,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71916-reuters-estimate-20250619/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-06-20,7.1801,7.1695,-106,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71801-reuters-estimate-20250620/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-06-23,7.1914,7.1710,-204,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71914-reuters-estimate-20250623/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-06-24,7.1605,7.1656,51,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71605-reuters-estimate-20250624/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-06-25,7.1709,7.1668,-41,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71709-reuters-estimate-20250625/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-06-26,7.1561,7.1620,59,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71561-reuters-estimate-20250626/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-06-27,7.1771,7.1627,-144,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,forecast_article_missing; estimate taken from actual article title,2026-07-23T12:42:22+08:00
2025-06-30,7.1681,7.1586,-95,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71681-reuters-estimat-20250630/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-01,7.1509,7.1534,25,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71509-reuters-estimate-20250701/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-02,7.1623,7.1546,-77,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71623-reuters-estimate-20250702/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-03,7.1618,7.1523,-95,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71618-reuters-estimate-20250703/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-04,7.1688,7.1535,-153,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71688-reuters-estimate-20250704/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-07,7.1626,7.1506,-120,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71626-reuters-estimate-20250707/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-08,7.1772,7.1534,-238,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71772-reuters-estimate-20250708/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-09,7.1806,7.1541,-265,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71806-reuters-estimate-20250709/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-10,7.1757,7.1510,-247,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71757-reuters-estimate-20250710/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-11,7.1771,7.1475,-296,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71771-reuters-estimate-20250711/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-14,7.1744,7.1491,-253,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71744-reuters-estimate-20250714/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-15,7.1758,7.1498,-260,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71758-reuters-estimate-20250715/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-16,7.1914,7.1526,-388,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71914-reuters-estimate-20250716/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-17,7.1703,7.1461,-242,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71703-reuters-estimate-20250717/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-18,7.1736,7.1498,-238,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71736-reuters-estimate-20250718/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-21,7.1784,7.1522,-262,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71784-reuters-estimate-20250721/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-22,7.1635,7.1460,-175,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71635-reuters-estimate-20250722/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-23,7.1596,7.1414,-182,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71596-reuters-estimate-20250723/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-24,7.1503,7.1385,-118,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,forecast_article_missing; estimate taken from actual article title,2026-07-23T12:42:22+08:00
2025-07-25,7.1609,7.1419,-190,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71609-reuters-estimate-20250725/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-28,7.1653,7.1467,-186,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71653-reuters-estimate-20250728/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-29,7.1891,7.1511,-380,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71891-reuters-estimate-20250729/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-30,7.1742,7.1441,-301,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71742-reuters-estimate-20250730/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-07-31,7.2062,7.1494,-568,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72062-reuters-estimate-20250731/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-01,7.2033,7.1496,-537,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-72033-reuters-estimate-20250801/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-04,7.1774,7.1395,-379,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71774-reuters-estimate-20250804/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-05,7.1667,7.1366,-301,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71667-reuters-estimate-20250805/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-06,7.1797,7.1409,-388,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71797-reuters-estimate-20250806/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-07,7.1709,7.1345,-364,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71709-reuters-estimate-20250807/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-08,7.1742,7.1382,-360,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71742-reuters-estimate-20250808/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-11,7.1845,7.1405,-440,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71845-reuters-estimate-20250811/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-12,7.1901,7.1418,-483,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71901-reuters-estimate-20250812/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-13,7.1759,7.1350,-409,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71759-reuters-estimate-20250813/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-14,7.1743,7.1337,-406,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71743-reuters-estimate-20250814/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-15,7.1852,7.1371,-481,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71852-reuters-estimate-20250815/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-18,7.1793,7.1322,-471,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71793-reuters-estimate-20250818/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-19,7.1846,7.1359,-487,https://investinglive.com/news/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71846-reuters-estimate-20250819/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-20,7.1897,7.1384,-513,https://investinglive.com/news/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71897-reuters-estimate-20250820/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-21,7.1748,7.1287,-461,https://investinglive.com/news/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71748-reuters-estimate-20250821/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-22,7.1871,7.1321,-550,https://investinglive.com/news/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71871-reuters-estimate-20250822/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-25,7.1551,7.1161,-390,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71551-reuters-estimate-20250825/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-26,7.1670,7.1188,-482,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71670-reuters-estimate-20250826/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-27,7.1559,7.1108,-451,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71559-reuters-estimate-20250827/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-28,7.1479,7.1063,-416,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71479-reuters-estimate-20250828/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-08-29,7.1274,7.1030,-244,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71274-reuters-modelled-estimate-20250829/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-01,7.1281,7.1072,-209,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71281-reuters-estimate-20250901/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-02,7.1325,7.1089,-236,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71325-reuters-model-estimate-20250902/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-03,7.1476,7.1108,-368,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71476-reuters-estimate-20250903/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-04,7.1405,7.1052,-353,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71405-reuters-estimate-20250904/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-05,7.1052,7.1064,12,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71052-reuters-estimate-20250905/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-08,7.1317,7.1029,-288,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71317-reuters-estimate-20250908/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-09,7.1225,7.1008,-217,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71225-reuters-estimate-20250909/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-10,7.1359,7.1062,-297,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71359-reuters-estimate-20250910/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-11,7.1157,7.1034,-123,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71157-reuters-estimate-20250911/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-12,7.1081,7.1019,-62,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71081-reuters-estimate-20250912/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-15,7.1213,7.1056,-157,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71213-reuters-estimate-20250915/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-16,7.1159,7.1027,-132,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71159-reuters-estimate-20250916/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-17,7.1021,7.1013,-8,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71021-reuters-estimate-20250917/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-18,7.1113,7.1085,-28,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71113-reuters-estimate-20250918/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-19,7.1174,7.1128,-46,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71174-reuters-estimate-20250919/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-22,7.1159,7.1106,-53,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71159-reuters-estimate-20250922/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-23,7.1066,7.1057,-9,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71066-reuters-estimate-20250923/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-24,7.1080,7.1077,-3,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71080-reuters-estimate-20250924/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-25,7.1293,7.1118,-175,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71293-reuters-estimate-20250925/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-26,7.1439,7.1152,-287,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71439-reuters-estimate-20250926/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-29,7.1258,7.1089,-169,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71258-reuters-estimate-20250929/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-09-30,7.1166,7.1055,-111,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71166-reuters-estimate-20250930/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-10-09,7.1484,7.1102,-382,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71484-reuters-estimate-20251009/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-10-10,7.1329,7.1048,-281,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71329-reuters-estimate-20251010/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-10-13,7.1210,7.1007,-203,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71210-reuters-estimate-20251013/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-10-14,7.1353,7.1021,-332,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71353-reuters-estimate-20251014/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-10-15,7.1281,7.0995,-286,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71281-reuters-estimate-20251015/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-10-16,7.1186,7.0968,-218,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71186-reuters-estimate-20251016/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-10-17,7.1154,7.0949,-205,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71154-reuters-estimate-20251017/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-10-20,7.1318,7.0973,-345,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71318-reuters-estimate-20251020/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-10-21,7.1219,7.0930,-289,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71219-reuters-model-estimate-20251021/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-10-22,,7.0954,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-10-23,,7.0918,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-10-24,7.1192,7.0928,-264,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71192-reuters-estimate-20251024/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-10-27,7.1146,7.0881,-265,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71146-reuters-modelled-estimate-20251027/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-10-28,7.1029,7.0856,-173,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71029-reuters-estimate-20251028/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-10-29,7.0962,7.0843,-119,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70962-reuters-modelled-estimate-20251029/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-10-30,7.1056,7.0864,-192,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71056-reuters-estimate-20251030/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-10-31,7.1171,7.0880,-291,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71171-reuters-estimate-20251031/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-03,7.1171,7.0867,-304,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71171-reuters-estimate-20251103/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-04,7.1226,7.0885,-341,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71226-reuters-estimate-20251104/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-05,7.1336,7.0901,-435,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71336-reuters-estimate-20251105/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-06,7.1222,7.0865,-357,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71222-reuters-estimate-20251106/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-07,7.1131,7.0836,-295,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71131-reuters-estimate-20251107/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-10,7.1175,7.0856,-319,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71175-reuters-estimate-20251110/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-11,7.1204,7.0866,-338,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71204-reuters-estimate-20251111/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-12,7.1141,7.0833,-308,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71141-reuters-estimate-20251112/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
